"Order.ID","Coupon_Details","Customer.ID","Order.Date","Billing.Suburb","Billing.State","Billing.Zip","ProductID","ProductQty","ProductSKU","ProductName","ProductWeight","ProductUnitPrice","ProductTotalPrice","ProductDetail_1","ProductDetail_2","ProductDetail_3","ProductDetail_4","ProductDetail_5","ProductDetail_6","ProductDetail_7","ProductDetail_8","ProductDetail_9","ProductDetail_10","ProductDetail_11","ProductDetail_12","ProductDetail_13","ProductDetail_14","ProductDetail_15"
2418,"",551,"4/3/2024","Evansville","IN","47710",255,1,"","Fresh Fruit Bag",10,12,12,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
2418,"",551,"4/3/2024","Evansville","IN","47710",375,1,"","Meat Bag - Pork",36,13,13,"Sausage - 1 lb. patties: Sausage - 1 lb.","Bacon - 1 lb.: Bacon - 1 lb.","Pork Chop - 6 Count: Pork Chop - 6 Count",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,"",554,"29/05/2023","Boonville ","IN","47601",241,1,"","Breakfast Bag",10,19,19,"Choice of milk: Gallon Whole Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
1860,"",554,"29/05/2023","Boonville ","IN","47601",255,1,"","Fresh Fruit Bag",10,14,14,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1876,"",554,"6/6/2023","Boonville ","IN","47601",258,1,"","Meat Bag",10,30,30,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1876,"",554,"6/6/2023","Boonville ","IN","47601",272,1,"","Mexican Dinner Bag",16,20,20,"10","8&quot; Tortillas - Frozen: Included","10 Taco Shells: Included","1 lb. Ground Turkey: Included","1 lb. Diced Chicken Breast","Cooked: Included","16 oz. Salsa: Included","1 lb. Colby Jack Cheese: Included","12 oz. Corn Chips: Included","1 Can Black Beans: Included","Head of Lettuce: Included","Avocado: Included","1 Can Pinto Beans: Included",NA,NA
1991,"",554,"7/8/2023","Boonville ","IN","47601",258,1,"","Meat Bag",10,28,28,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1991,"",554,"7/8/2023","Boonville ","IN","47601",272,1,"","Mexican Dinner Bag",16,20,20,"10","8&quot; Tortillas - Frozen: Included","10 Taco Shells: Included","1 lb. Ground Turkey: Included","1 lb. Diced Chicken Breast","Cooked: Included","16 oz. Salsa: Included","1 lb. Colby Jack Cheese: Included","12 oz. Corn Chips: Included","1 Can Black Beans: Included","Head of Lettuce: Included","Avocado: Included","1 Can Pinto Beans: Included",NA,NA
2029,"",554,"22/08/2023","Boonville ","IN","47601",258,1,"","Meat Bag",10,28,28,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2029,"",554,"22/08/2023","Boonville ","IN","47601",289,1,"","Grain / Bean Bag",144,10,10,"1 lb. Dry Brown Lentils: Included","1 lb. Dry Garbanzo Beans: Included","1 lb. Dry Pinto Beans: Included","1 lb. Dry Kidney Beans: Included","1 lb. Dry White Beans: Included","1 lb. Dry Quinoa: Included","1 lb. Dry Cous-Cous: Included","1 lb. Dry Brown Rice: Included","1 lb. Dry Barley: Included",NA,NA,NA,NA,NA,NA
2299,"",554,"8/1/2024","Boonville ","IN","47601",241,1,"","Breakfast Bag",10,17,17,"Choice of milk: Gallon Whole Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
2299,"",554,"8/1/2024","Boonville ","IN","47601",272,1,"","Mexican Dinner Bag",16,20,20,"10","8&quot; Tortillas - Frozen: Included","10 Taco Shells: Included","1 lb. Ground Turkey: Included","1 lb. Diced Chicken Breast","Cooked: Included","16 oz. Salsa: Included","1 lb. Colby Jack Cheese: Included","12 oz. Corn Chips: Included","1 Can Black Beans: Included","Head of Lettuce: Included","Avocado: Included","1 Can Pinto Beans: Included",NA,NA
2334,"",554,"22/01/2024","Boonville ","IN","47601",374,1,"THX-1142","Meat Bag - Beef",24,18,18,"Ground Beef - 1 1b.: Ground Beef - 1 1b.","Chicken Breast - 6 Count: Chicken Breast - 6 Count","Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.","Ground Turkey - 1 lb.: Ground Turkey - 1 lb.",NA,NA,NA,NA,NA,NA,NA,NA,NA
2334,"",554,"22/01/2024","Boonville ","IN","47601",375,1,"","Meat Bag - Pork",36,13,13,"Sausage - 1 lb. patties: Sausage - 1 lb.","Bacon - 1 lb.: Bacon - 1 lb.","Pork Chop - 6 Count: Pork Chop - 6 Count",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2334,"",554,"22/01/2024","Boonville ","IN","47601",376,1,"","Fresh Vegetable Bag w/options",36,10,10,"Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Russet potato - 4 count","Bell Pepper: Included",NA,NA,NA,NA,NA
2375,"",554,"6/2/2024","Boonville ","IN","47601",241,1,"","Breakfast Bag",10,17,17,"Choice of milk: Gallon Whole Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
2375,"",554,"6/2/2024","Boonville ","IN","47601",265,1,"","Italian Dinner Bag",16,13,13,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
2375,"",554,"6/2/2024","Boonville ","IN","47601",374,1,"THX-1142","Meat Bag - Beef",24,18,18,"Ground Beef - 1 1b.: Ground Beef - 1 1b.","Chicken Breast - 6 Count: Chicken Breast - 6 Count","Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.","Ground Turkey - 1 lb.: Ground Turkey - 1 lb.",NA,NA,NA,NA,NA,NA,NA,NA,NA
1883,"",556,"12/6/2023","Evansville ","IN","47714",258,1,"","Meat Bag",10,30,30,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1890,"",561,"12/6/2023","Evansville","IN","47715",241,2,"","Breakfast Bag",10,19,38,"Choice of milk: Gallon Whole Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
1890,"",561,"12/6/2023","Evansville","IN","47715",243,1,"","Dairy / Egg Bag",10,18,18,"Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
1890,"",561,"12/6/2023","Evansville","IN","47715",255,1,"","Fresh Fruit Bag",10,14,14,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1890,"",561,"12/6/2023","Evansville","IN","47715",258,1,"","Meat Bag",10,30,30,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1890,"",561,"12/6/2023","Evansville","IN","47715",272,2,"","Mexican Dinner Bag",16,20,40,"10","8&quot; Tortillas - Frozen: Included","10 Taco Shells: Included","1 lb. Ground Turkey: Included","1 lb. Diced Chicken Breast","Cooked: Included","16 oz. Salsa: Included","1 lb. Colby Jack Cheese: Included","12 oz. Corn Chips: Included","1 Can Black Beans: Included","Head of Lettuce: Included","Avocado: Included","1 Can Pinto Beans: Included",NA,NA
1981,"",561,"31/07/2023","Evansville","IN","47715",243,1,"","Dairy / Egg Bag",10,17,17,"Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
1981,"",561,"31/07/2023","Evansville","IN","47715",248,1,"","Fresh Vegetable Bag",10,10,10,"12 oz. Broccoli: Included","Head of Cauliflower: Included","Head of Cabbage: Included","1 lb. Whole Carrots: Included","12 oz. Bag Spinach: Included","2 Onions: Included","4 Sweet Potatoes: Included","Bell Pepper: Included",NA,NA,NA,NA,NA,NA,NA
1981,"",561,"31/07/2023","Evansville","IN","47715",255,1,"","Fresh Fruit Bag",10,12,12,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
1981,"",561,"31/07/2023","Evansville","IN","47715",258,1,"","Meat Bag",10,28,28,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1886,"",563,"12/6/2023","Vincennes","IN","47591",258,2,"","Meat Bag",10,30,60,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1923,"",563,"27/06/2023","Vincennes","IN","47591",258,1,"","Meat Bag",10,30,30,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1950,"",563,"11/7/2023","Vincennes","IN","47591",258,2,"","Meat Bag",10,30,60,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
1968,"",563,"25/07/2023","Vincennes","IN","47591",258,2,"","Meat Bag",10,30,60,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2011,"",563,"18/08/2023","Vincennes","IN","47591",258,2,"","Meat Bag",10,28,56,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2049,"",563,"4/9/2023","Vincennes","IN","47591",258,2,"","Meat Bag",10,28,56,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2049,"",563,"4/9/2023","Vincennes","IN","47591",265,2,"","Italian Dinner Bag",16,13,26,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
2071,"",563,"18/09/2023","Vincennes","IN","47591",258,2,"","Meat Bag",10,28,56,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2071,"",563,"18/09/2023","Vincennes","IN","47591",265,1,"","Italian Dinner Bag",16,13,13,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
2103,"",563,"2/10/2023","Vincennes","IN","47591",258,2,"","Large Meat Bag",10,28,56,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2103,"",563,"2/10/2023","Vincennes","IN","47591",265,2,"","Italian Dinner Bag",16,13,26,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
2170,"",563,"31/10/2023","Vincennes","IN","47591",258,2,"","Large Meat Bag",10,28,56,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2193,"",563,"14/11/2023","Vincennes","IN","47591",255,1,"","Fresh Fruit Bag",10,12,12,"1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
2193,"",563,"14/11/2023","Vincennes","IN","47591",258,2,"","Large Meat Bag",10,28,56,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2241,"",563,"11/12/2023","Vincennes","IN","47591",258,2,"","Large Meat Bag",10,28,56,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2241,"",563,"11/12/2023","Vincennes","IN","47591",375,2,"","Meat Bag - Pork",36,13,26,"Sausage - 1 lb. patties: Sausage - 1 lb.","Bacon - 1 lb.: Bacon - 1 lb.","Pork Chop - 6 Count: Pork Chop - 6 Count",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2302,"",563,"8/1/2024","Vincennes","IN","47591",258,2,"","Large Meat Bag",10,28,56,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2302,"",563,"8/1/2024","Vincennes","IN","47591",374,1,"THX-1142","Meat Bag - Beef",24,18,18,"Ground Beef - 1 1b.: Ground Beef - 1 1b.","Chicken Breast - 6 Count: Chicken Breast - 6 Count","Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.","Ground Turkey - 1 lb.: Ground Turkey - 1 lb.",NA,NA,NA,NA,NA,NA,NA,NA,NA
2302,"",563,"8/1/2024","Vincennes","IN","47591",375,1,"","Meat Bag - Pork",36,13,13,"Sausage - 1 lb. patties: Sausage - 1 lb.","Bacon - 1 lb.: Bacon - 1 lb.","Pork Chop - 6 Count: Pork Chop - 6 Count",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2346,"",563,"23/01/2024","Vincennes","IN","47591",243,1,"","Dairy / Egg Bag",10,17,17,"Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
2346,"",563,"23/01/2024","Vincennes","IN","47591",258,2,"","Large Meat Bag",10,28,56,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2346,"",563,"23/01/2024","Vincennes","IN","47591",265,2,"","Italian Dinner Bag",16,13,26,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
2346,"",563,"23/01/2024","Vincennes","IN","47591",374,2,"THX-1142","Meat Bag - Beef",24,18,36,"Ground Beef - 1 1b.: Ground Beef - 1 1b.","Chicken Breast - 6 Count: Chicken Breast - 6 Count","Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.","Ground Turkey - 1 lb.: Ground Turkey - 1 lb.",NA,NA,NA,NA,NA,NA,NA,NA,NA
2346,"",563,"23/01/2024","Vincennes","IN","47591",375,2,"","Meat Bag - Pork",36,13,26,"Sausage - 1 lb. patties: Sausage - 1 lb.","Bacon - 1 lb.: Bacon - 1 lb.","Pork Chop - 6 Count: Pork Chop - 6 Count",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2346,"",563,"23/01/2024","Vincennes","IN","47591",376,2,"","Fresh Vegetable Bag w/options",36,10,20,"Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Green Cabbage head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Russet potato - 4 count","Bell Pepper: Included",NA,NA,NA,NA,NA
2691,"",563,"2/8/2024","Vincennes","IN","47591",241,1,"","Breakfast Bag",10,17,17,"Choice of milk: Gallon Whole Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
2691,"",563,"2/8/2024","Vincennes","IN","47591",243,1,"","Dairy / Egg Bag",10,17,17,"Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
2691,"",563,"2/8/2024","Vincennes","IN","47591",258,2,"","Large Meat Bag",10,28,56,"6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
2691,"",563,"2/8/2024","Vincennes","IN","47591",265,2,"","Italian Dinner Bag",16,13,26,"16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
