"","Order.ID","Customer.ID","Order.Date","Billing.Suburb","Billing.State","Billing.Zip","ProductID","ProductQty","ProductSKU","ProductName","ProductWeight","ProductUnitPrice","ProductTotalPrice","ProductDetail_1","ProductDetail_2","ProductDetail_3","ProductDetail_4","ProductDetail_5","ProductDetail_6","ProductDetail_7","ProductDetail_8","ProductDetail_9","ProductDetail_10","ProductDetail_11","ProductDetail_12","ProductDetail_13","ProductDetail_14","ProductDetail_15"
"5931",2438,127,"8/3/2024","Mount Vernon","IN","47620","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5932",2438,127,"8/3/2024","Mount Vernon","IN","47620","258","1","","Large Meat Bag","10.0000","28.00","28.00","6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
"5933",2438,127,"8/3/2024","Mount Vernon","IN","47620","265","1","","Italian Dinner Bag","16.0000","13.00","13.00","16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
"5934",2438,127,"8/3/2024","Mount Vernon","IN","47620","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Green Cabbage head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Russet potato - 4 count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5935",2439,668,"9/3/2024","evansville","IN","47713-1137","375","1","","Meat Bag - Pork","36.0000","13.00","13.00","Sausage - 1 lb. patties: Sausage - 1 lb.","Bacon - 1 lb.: Bacon - 1 lb.","Pork Chop - 6 Count: Pork Chop - 6 Count",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5936",2439,668,"9/3/2024","evansville","IN","47713-1137","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Green Cabbage head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Sweet Potato - 4 Count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5937",2440,594,"11/3/2024","Evansville","IN","47714","243","1","","Dairy / Egg Bag","10.0000","17.00","17.00","Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"5938",2440,594,"11/3/2024","Evansville","IN","47714","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5939",2440,594,"11/3/2024","Evansville","IN","47714","258","1","","Large Meat Bag","10.0000","28.00","28.00","6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
"5940",2440,594,"11/3/2024","Evansville","IN","47714","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Russet potato - 4 count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5941",2441,462,"11/3/2024","New Albany","IN","47150","241","1","","Breakfast Bag","10.0000","17.00","17.00","Choice of milk: Gallon 2% Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
"5942",2441,462,"11/3/2024","New Albany","IN","47150","265","1","","Italian Dinner Bag","16.0000","13.00","13.00","16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
"5943",2441,462,"11/3/2024","New Albany","IN","47150","374","1","THX-1142","Meat Bag - Beef","24.0000","18.00","18.00","Ground Beef - 1 1b.: Ground Beef - 1 1b.","Chicken Breast - 6 Count: Chicken Breast - 6 Count","Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.","Ground Turkey - 1 lb.: Ground Turkey - 1 lb.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5944",2441,462,"11/3/2024","New Albany","IN","47150","375","1","","Meat Bag - Pork","36.0000","13.00","13.00","Sausage - 1 lb. patties: Sausage - 1 lb.","Bacon - 1 lb.: Bacon - 1 lb.","Pork Chop - 6 Count: Pork Chop - 6 Count",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5945",2442,677,"12/3/2024","Henderson","KY","42420","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5946",2442,677,"12/3/2024","Henderson","KY","42420","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Sweet Potato - 4 Count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5947",2443,673,"12/3/2024","Evansville","IN","47714","243","1","","Dairy / Egg Bag","10.0000","17.00","17.00","Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"5948",2443,673,"12/3/2024","Evansville","IN","47714","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Russet potato - 4 count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5949",2444,638,"12/3/2024","Evansville","IN","47715","241","1","","Breakfast Bag","10.0000","17.00","17.00","Choice of milk: Gallon Whole Milk","8 oz. Colby Cheese: Included","One Dozen Eggs: Included","1 lb. of Butter: Included","1 lb. Bisquick Baking Mix: Included","1 lb. Frozen Blueberries: Included","12 oz. Cheerios Cereal: Included","1 lb. Rolled Oats: Included",NA,NA,NA,NA,NA,NA,NA
"5950",2444,638,"12/3/2024","Evansville","IN","47715","243","1","","Dairy / Egg Bag","10.0000","17.00","17.00","Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"5951",2444,638,"12/3/2024","Evansville","IN","47715","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Sweet Potato - 4 Count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5952",2445,596,"12/3/2024","Evansville","IN","47713","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5953",2445,596,"12/3/2024","Evansville","IN","47713","368","1","","Local Picks! Bag","160.0000","10.00","10.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5954",2445,596,"12/3/2024","Evansville","IN","47713","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Sweet Potato - 4 Count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5955",2446,638,"13/03/2024","Evansville","IN","47715","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5956",2447,573,"14/03/2024","Evansville","IN","47720","243","1","","Dairy / Egg Bag","10.0000","17.00","17.00","Choice of milk: Gallon Whole Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"5957",2447,573,"14/03/2024","Evansville","IN","47720","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5958",2447,573,"14/03/2024","Evansville","IN","47720","265","1","","Italian Dinner Bag","16.0000","13.00","13.00","16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
"5959",2447,573,"14/03/2024","Evansville","IN","47720","374","1","THX-1142","Meat Bag - Beef","24.0000","18.00","18.00","Ground Beef - 1 1b.: Ground Beef - 1 1b.","Chicken Breast - 6 Count: Chicken Breast - 6 Count","Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.","Ground Turkey - 1 lb.: Ground Turkey - 1 lb.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5960",2447,573,"14/03/2024","Evansville","IN","47720","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Russet potato - 4 count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5961",2448,352,"14/03/2024","Mount Vernon","IN","47620","243","1","","Dairy / Egg Bag","10.0000","17.00","17.00","Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"5962",2448,352,"14/03/2024","Mount Vernon","IN","47620","258","1","","Large Meat Bag","10.0000","28.00","28.00","6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
"5963",2448,352,"14/03/2024","Mount Vernon","IN","47620","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Green Cabbage head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Russet potato - 4 count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5964",2449,413,"14/03/2024","EVANSVILLE","IN","47720-7476","258","1","","Large Meat Bag","10.0000","28.00","28.00","6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
"5965",2449,413,"14/03/2024","EVANSVILLE","IN","47720-7476","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Sweet Potato - 4 Count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5966",2450,460,"15/03/2024","new harmony","IN","47631","374","1","THX-1142","Meat Bag - Beef","24.0000","18.00","18.00","Ground Beef - 1 1b.: Ground Beef - 1 1b.","Chicken Breast - 6 Count: Chicken Breast - 6 Count","Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders","Frozen Breaded Cooked - 1lb.","Ground Turkey - 1 lb.: Ground Turkey - 1 lb.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5967",2450,460,"15/03/2024","new harmony","IN","47631","375","2","","Meat Bag - Pork","36.0000","13.00","26.00","Sausage - 1 lb. patties: Sausage - 1 lb.","Bacon - 1 lb.: Bacon - 1 lb.","Pork Chop - 6 Count: Pork Chop - 6 Count",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5968",2450,460,"15/03/2024","new harmony","IN","47631","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Green Cabbage head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Sweet Potato - 4 Count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5969",2451,37,"15/03/2024","Evansville","IN","47710","243","1","","Dairy / Egg Bag","10.0000","17.00","17.00","Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"5970",2451,37,"15/03/2024","Evansville","IN","47710","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5971",2451,37,"15/03/2024","Evansville","IN","47710","258","1","","Large Meat Bag","10.0000","28.00","28.00","6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
"5972",2451,37,"15/03/2024","Evansville","IN","47710","265","1","","Italian Dinner Bag","16.0000","13.00","13.00","16 oz. Whole Grain Spaghetti Noodles: Included","1 lb. Ground Beef: Included","14 oz. Jar Marinara Sauce: Included","16 in. Premade Pizza Crust: Included","8 oz. Mozarella Cheese: Included","8 oz. Grated Parmesan Cheese: Included","14 oz. Jar of Pizza Sauce: Included",NA,NA,NA,NA,NA,NA,NA,NA
"5973",2452,304,"18/03/2024","Evansville","IN","47725","243","1","","Dairy / Egg Bag","10.0000","17.00","17.00","Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"5974",2452,304,"18/03/2024","Evansville","IN","47725","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Green Cabbage head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Russet potato - 4 count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5975",2453,317,"18/03/2024","Evansville","IN","47713","243","1","","Dairy / Egg Bag","10.0000","17.00","17.00","Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"5976",2453,317,"18/03/2024","Evansville","IN","47713","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5977",2453,317,"18/03/2024","Evansville","IN","47713","258","1","","Large Meat Bag","10.0000","28.00","28.00","6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
"5978",2453,317,"18/03/2024","Evansville","IN","47713","368","1","","Local Picks! Bag","160.0000","10.00","10.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5979",2453,317,"18/03/2024","Evansville","IN","47713","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Russet potato - 4 count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5980",2454,210,"18/03/2024","Evansville","IN","47715","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5981",2454,210,"18/03/2024","Evansville","IN","47715","258","1","","Large Meat Bag","10.0000","28.00","28.00","6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
"5982",2454,210,"18/03/2024","Evansville","IN","47715","368","1","","Local Picks! Bag","160.0000","10.00","10.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5983",2454,210,"18/03/2024","Evansville","IN","47715","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Green Cabbage head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Russet potato - 4 count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5984",2455,520,"19/03/2024","Evansville","IN","47710","243","1","","Dairy / Egg Bag","10.0000","17.00","17.00","Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"5985",2455,520,"19/03/2024","Evansville","IN","47710","258","1","","Large Meat Bag","10.0000","28.00","28.00","6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
"5986",2456,316,"19/03/2024","NEWBURGH","IN","47630-1312","368","1","","Local Picks! Bag","160.0000","10.00","10.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5987",2457,529,"19/03/2024","Evansville","IN","47710","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5988",2457,529,"19/03/2024","Evansville","IN","47710","258","1","","Large Meat Bag","10.0000","28.00","28.00","6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
"5989",2458,269,"19/03/2024","Evansville ","IN","47710","243","1","","Dairy / Egg Bag","10.0000","17.00","17.00","Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"5990",2459,300,"19/03/2024","Oakland City","IN","47660","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5991",2460,275,"19/03/2024","Evansville ","IN","47710","243","1","","Dairy / Egg Bag","10.0000","17.00","17.00","Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"5992",2460,275,"19/03/2024","Evansville ","IN","47710","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5993",2460,275,"19/03/2024","Evansville ","IN","47710","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Green Cabbage head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Russet potato - 4 count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5994",2461,631,"19/03/2024","Evansville","IN","47712","243","1","","Dairy / Egg Bag","10.0000","17.00","17.00","Choice of milk: Gallon 2% Milk","32 oz. Vanilla Yogurt: Included","1 lb. Butter: Included","16 oz. Sour Cream: Included","16 oz. Cottage Cheese: Included","1 lb. Colby Jack Cheese: Included","1 lb. Mozzarella Cheese: Included","1 Dozen Eggs: Included",NA,NA,NA,NA,NA,NA,NA
"5995",2461,631,"19/03/2024","Evansville","IN","47712","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
"5996",2461,631,"19/03/2024","Evansville","IN","47712","258","1","","Large Meat Bag","10.0000","28.00","28.00","6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
"5997",2462,693,"19/03/2024","Evansville","IN","47714","258","1","","Large Meat Bag","10.0000","28.00","28.00","6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
"5998",2462,693,"19/03/2024","Evansville","IN","47714","376","1","","Fresh Vegetable Bag w/options","36.0000","10.00","10.00","Broccoli Florets","16 oz: Included","Head of Cauliflower: Included","Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head","Carrots","1 lb.: Included","Spinach - 12 oz.: Included","White Onion - 2 each: Included","Choice of Potato: Sweet Potato - 4 Count","Bell Pepper: Included",NA,NA,NA,NA,NA
"5999",2463,696,"19/03/2024","Evansville ","IN","47712","258","1","","Large Meat Bag","10.0000","28.00","28.00","6 Chicken Breast","frozen: Included","1 lb. Breaded / Cooked Chicken Breast Tenders","frozen: Included","1 lb. Ground Turkey","frozen: Included","1 lb. Ground Beef","frozen: Included","1 lb. Sausage","frozen: Included","1 lb. Bacon: Included","6 Pork Chops","frozen: Included",NA,NA
"6000",2464,502,"19/03/2024","Evansville","IN","47710","255","1","","Fresh Fruit Bag","10.0000","12.00","12.00","1 lb. Grapes: Included","1 lb. Strawberries: Included","1 lb. Fresh Blueberries: Included","6 Apples: Included","1 Bunch Bananas: Included","6 Oranges: Included","3 Lemons: Included","4 Pears: Included",NA,NA,NA,NA,NA,NA,NA
